source_file,source_type,event_number,weight,n_electrons,n_muons,n_jets,met_gev,leading_electron_pt_gev,leading_muon_pt_gev,leading_jet_pt_gev,electron_mt_gev,muon_mt_gev,has_same_sign_leptons,trigE,trigM,n_btag_jets,has_os_ee,has_os_mumu,has_em_control,z_ee_in_window,z_mumu_in_window,best_z_ee_mass_gev,best_z_mumu_mass_gev
data_A.1lep.root,data,118008906,1.0,0,1,0,38.690987,,38.64853286743164,,,77.2900170293626,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118140160,1.0,0,1,1,73.2647,,48.904293060302734,32.26997756958008,,103.43429867795878,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,118309743,1.0,0,1,0,45.21586,,25.952415466308594,,,65.16900703602548,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118351549,1.0,0,1,0,42.70528,,42.45307922363281,,,85.1438905805611,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118361910,1.0,0,1,0,42.151188,,40.52375030517578,,,82.49453286226084,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119076915,1.0,0,1,0,36.92548,,40.69247817993164,,,77.4446319034465,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119293261,1.0,0,1,0,40.44309,,28.50127601623535,,,64.98965315585262,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119419768,1.0,0,1,0,30.787224,,40.761959075927734,,,70.57825652318876,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117836213,1.0,0,1,1,107.67314,,52.75406265258789,148.74143981933594,,47.25870370631747,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,118019842,1.0,0,1,0,43.08788,,41.01806640625,,,84.07344559963677,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118246317,1.0,0,1,0,54.44029,,41.34273147583008,,,94.21784203934264,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118413190,1.0,0,1,0,38.312603,,38.409603118896484,,,76.50274819053611,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118310344,1.0,0,1,0,30.294117,,35.1409797668457,,,65.09214178619366,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118449526,1.0,0,1,0,33.98554,,34.08272171020508,,,68.03582562501408,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118995298,1.0,0,1,0,39.4495,,36.95790481567383,,,76.2844850166296,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119096219,1.0,0,1,0,32.905937,,32.41608810424805,,,65.19278199280843,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114342722,1.0,0,1,1,33.562096,,73.84915924072266,63.473819732666016,,82.41436230212925,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114752675,1.0,0,1,0,45.181755,,43.758323669433594,,,88.91979772385221,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114962717,1.0,0,1,0,62.733814,,55.50374221801758,,,116.03996509021621,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115162919,1.0,0,1,1,64.5198,,35.01289749145508,39.10860824584961,,87.03888883276765,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115244775,1.0,0,1,0,31.788216,,27.421215057373047,,,58.60891046874563,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115489698,1.0,0,1,0,45.792484,,45.434635162353516,,,90.97666969406137,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114420879,1.0,0,1,1,38.51958,,27.52608871459961,58.15229415893555,,61.795367653319225,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114751132,1.0,0,1,0,68.12106,,28.386417388916016,,,80.97256228943671,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114754033,1.0,0,1,0,34.33666,,26.881858825683594,,,60.69773811239305,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114789173,1.0,0,1,0,43.096138,,35.41046142578125,,,77.78471165360126,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115509435,1.0,0,1,1,60.3354,,27.543485641479492,32.183372497558594,,79.37457475980544,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115535104,1.0,0,1,0,61.64575,,39.634925842285156,,,98.79535998816907,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114470856,1.0,0,1,2,73.064026,,32.642967224121094,91.43594360351562,,38.26305053210511,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,115634482,1.0,0,1,1,62.83263,,46.48774719238281,34.49726867675781,,107.81300009995728,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114272339,1.0,0,1,0,57.568695,,54.51458740234375,,,111.98917689325164,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114519183,1.0,0,1,0,36.639877,,40.830589294433594,,,77.35532920280032,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114550632,1.0,0,1,1,54.45738,,32.893333435058594,35.715553283691406,,71.05827964033764,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114763845,1.0,0,1,0,40.62365,,30.00174331665039,,,62.43468777938509,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115200223,1.0,0,1,0,32.973083,,34.99169158935547,,,67.44861077503211,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115245791,1.0,0,1,0,47.072056,,50.42853546142578,,,97.43856538623386,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115390819,1.0,0,1,1,45.06765,,43.03313064575195,33.807655334472656,,87.96990990424707,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115422978,1.0,0,1,0,59.00851,,34.7955436706543,,,89.2977388806283,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115540695,1.0,0,1,0,49.55075,,38.69087219238281,,,87.53484573113316,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115544624,1.0,0,1,0,37.81205,,43.37021255493164,,,80.43489695951017,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115747827,1.0,0,1,0,33.550476,,25.336124420166016,,,49.62533955136803,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114504903,1.0,0,1,0,48.324295,,31.40558433532715,,,77.76020819339548,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114774163,1.0,0,1,0,72.04741,,47.59963607788086,,,113.34859605093185,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115233341,1.0,0,1,0,34.361446,,35.81489181518555,,,70.15942903152298,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115332708,1.0,0,1,0,37.625767,,30.076229095458984,,,56.102022546345815,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115406814,1.0,0,1,0,41.056583,,37.330745697021484,,,77.76792485958377,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114158582,1.0,0,1,0,37.692062,,37.64502716064453,,,75.30469570148006,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114455254,1.0,0,1,0,42.433437,,44.48229217529297,,,86.88878903772274,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114532098,1.0,0,1,0,36.643463,,33.033851623535156,,,59.5053087911577,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116387902,1.0,0,1,0,44.618668,,38.97383117675781,,,83.32172397689038,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116458251,1.0,0,1,2,58.270863,,25.086219787597656,41.11142349243164,,75.18286006522396,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,116639005,1.0,0,1,0,33.459797,,31.474714279174805,,,64.82892622639419,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116737351,1.0,0,1,0,34.82874,,35.30510711669922,,,70.09728172265035,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116952051,1.0,0,1,0,37.978592,,38.201751708984375,,,76.15068280808069,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117322613,1.0,0,1,0,52.532097,,48.34977340698242,,,100.66913873608054,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116199458,1.0,0,1,0,47.125908,,48.7010498046875,,,95.81391441767886,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116940888,1.0,0,1,0,43.24759,,41.95659637451172,,,85.15134575184088,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117305804,1.0,0,1,0,37.493565,,32.258697509765625,,,68.81395650906717,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115985337,1.0,0,1,0,38.409733,,46.308128356933594,,,82.07948105124636,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116507275,1.0,0,1,0,36.21689,,34.929988861083984,,,70.9138280075305,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116691498,1.0,0,1,0,45.816822,,32.77621841430664,,,77.49974625344099,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116811603,1.0,0,1,0,46.06882,,25.017446517944336,,,48.219626347571996,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116924418,1.0,0,1,0,37.557156,,36.71875,,,74.27103790528692,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117188273,1.0,0,1,0,58.10418,,42.592681884765625,,,99.3162919817221,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117216620,1.0,0,1,0,45.66993,,50.57713317871094,,,96.12187864172499,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117347179,1.0,0,1,0,30.24583,,35.28642654418945,,,64.93209056710906,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117483429,1.0,0,1,2,81.329575,,31.59264373779297,73.13746643066406,,97.93743848917343,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,117534969,1.0,0,1,0,46.285408,,25.030597686767578,,,68.07192499874166,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115997052,1.0,0,1,0,55.02388,,36.93067932128906,,,90.14682548980494,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116035207,1.0,0,1,0,53.993465,,47.64198303222656,,,98.29505923757489,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116211138,1.0,0,1,0,31.990751,,27.955991744995117,,,59.79092896018488,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116246207,1.0,0,1,0,50.762478,,40.80576705932617,,,90.03138925178625,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116579148,1.0,0,1,0,36.739933,,37.179386138916016,,,70.08536640120661,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116715667,1.0,0,1,0,31.119303,,37.890724182128906,,,68.67504673168885,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116728584,1.0,0,1,0,60.56505,,27.741548538208008,,,81.97222361224787,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116770507,1.0,0,1,0,31.40229,,34.69329071044922,,,65.99048666723078,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116804323,1.0,0,1,0,30.451683,,26.082197189331055,,,56.269285752228036,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116840104,1.0,0,1,0,40.017696,,27.904497146606445,,,64.09475067044285,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116886323,1.0,0,1,0,44.64465,,40.66152572631836,,,71.53702759032184,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117130265,1.0,0,1,1,84.30542,,80.951416015625,68.2347640991211,,149.74862669235995,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,117417176,1.0,0,1,0,31.533216,,39.60162353515625,,,69.89379466139114,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117634910,1.0,0,1,0,49.954887,,36.094520568847656,,,77.25346447369417,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116688348,1.0,0,1,0,53.54902,,47.30764389038086,,,100.66102951823639,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116901913,1.0,0,1,0,36.89726,,45.06528854370117,,,77.97900968415186,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117350238,1.0,0,1,0,41.088882,,36.637569427490234,,,77.5348354924335,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117376019,1.0,0,1,5,106.57898,,46.11343002319336,90.93620300292969,,70.36466592468001,False,False,True,5,False,False,False,False,False,,
data_A.1lep.root,data,117579021,1.0,0,1,0,50.05818,,35.56916427612305,,,84.38121725701558,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117872723,1.0,0,1,0,30.727383,,33.448326110839844,,,63.987345461494805,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117904207,1.0,0,1,0,38.46922,,38.53791046142578,,,77.00211090248708,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118384714,1.0,0,1,0,45.80118,,36.50541305541992,,,81.77740077910082,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118785958,1.0,0,1,0,39.49402,,30.789226531982422,,,57.547248303365535,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118904330,1.0,0,1,0,32.808178,,27.250770568847656,,,59.7955971400366,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119176299,1.0,0,1,0,41.199097,,34.09542465209961,,,74.10031611068496,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119275782,1.0,0,1,2,42.397247,,47.34902572631836,69.14554595947266,,88.14317644282198,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,119442144,1.0,0,1,0,39.777626,,36.41261672973633,,,76.11237944692562,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118015173,1.0,0,1,0,42.968357,,25.14098358154297,,,65.09829484509888,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118108999,1.0,0,1,0,34.464947,,33.72870635986328,,,68.00954120309663,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118148335,1.0,0,1,1,90.43342,,33.966854095458984,48.70545196533203,,106.85268793665824,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,118260316,1.0,0,1,0,32.065968,,35.296077728271484,,,67.26961280406947,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118441324,1.0,0,1,0,44.473946,,37.54771423339844,,,80.4868814213717,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118733871,1.0,0,1,0,48.31107,,40.236759185791016,,,88.15347732492602,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,118821424,1.0,0,1,1,56.987568,,25.501081466674805,63.65773010253906,,61.25038353374651,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,118961568,1.0,0,1,0,44.295364,,38.99758529663086,,,82.8647404229165,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,119407805,1.0,0,1,1,74.600296,,42.09539794921875,36.570091247558594,,100.11090082773038,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114259366,1.0,0,1,0,31.275393,,43.20378875732422,,,73.50761070735753,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114335200,1.0,0,1,0,40.10319,,36.8602180480957,,,76.87599783743457,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114455259,1.0,0,1,0,41.332058,,41.00896453857422,,,82.28339262423161,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114665327,1.0,0,1,0,42.72957,,40.64458084106445,,,83.30138430613682,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114705713,1.0,0,1,0,35.21685,,32.16379165649414,,,64.2041123586026,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114725321,1.0,0,1,0,33.60923,,32.84748458862305,,,66.4519126666169,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115162353,1.0,0,1,0,53.38062,,41.12162780761719,,,92.15345766908231,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115273355,1.0,0,1,0,38.37464,,35.86495590209961,,,74.1936547036039,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115693609,1.0,0,1,0,34.067646,,38.6805534362793,,,72.55763670246212,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114453388,1.0,0,1,0,36.923862,,33.67714309692383,,,70.1999827131634,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114536036,1.0,0,1,0,39.82687,,32.96333694458008,,,68.05937357675234,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114797772,1.0,0,1,0,32.438343,,37.6126594543457,,,69.40599119824545,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114871089,1.0,0,1,0,55.29338,,48.35256576538086,,,103.41263132224812,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115273603,1.0,0,1,2,75.23016,,87.90892791748047,117.48294067382812,,64.31753837814507,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,115354373,1.0,0,1,1,39.60095,,27.202848434448242,34.83355712890625,,65.30541751997688,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115503996,1.0,0,1,0,42.126953,,42.103824615478516,,,84.1509959937556,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115880857,1.0,0,1,0,47.7989,,36.43596649169922,,,83.17631300158656,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114554905,1.0,0,1,0,33.471878,,38.54770278930664,,,71.80971459839802,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114593807,1.0,0,1,0,34.402794,,33.13905334472656,,,61.54398336348574,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114549013,1.0,0,1,0,38.8967,,41.122398376464844,,,79.860396242991,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114743467,1.0,0,1,0,50.216022,,33.391990661621094,,,80.19698420350205,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114912972,1.0,0,1,0,45.448544,,42.0958251953125,,,87.42956079738029,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115147506,1.0,0,1,0,33.232246,,32.38943862915039,,,65.56121096030192,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115263376,1.0,0,1,0,32.737244,,44.56858444213867,,,76.33075083733836,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115653254,1.0,0,1,0,47.81697,,37.976356506347656,,,85.11622039445147,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114347541,1.0,0,1,1,50.09407,,25.911434173583984,32.77945327758789,,66.42547813304968,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114896480,1.0,0,1,2,34.42516,,32.948604583740234,35.10503387451172,,57.01241707967618,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,115306440,1.0,0,1,0,39.37865,,33.43210220336914,,,72.56705050411263,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115360787,1.0,0,1,0,38.7288,,51.967628479003906,,,89.7139523134741,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115513203,1.0,0,1,1,49.633873,,53.67799377441406,101.29991912841797,,42.151751216389435,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115580700,1.0,0,1,0,31.719194,,33.784141540527344,,,65.45717192371785,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115604661,1.0,0,1,1,39.699677,,42.80598831176758,47.332637786865234,,82.36299845092998,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114325464,1.0,0,1,0,40.57166,,34.72758102416992,,,74.97416796052624,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114319000,1.0,0,1,1,50.80819,,41.018821716308594,42.47563934326172,,82.5514025529774,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114706660,1.0,0,1,1,33.857075,,35.8430290222168,32.06069564819336,,60.57478035705145,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114730346,1.0,0,1,1,57.998608,,32.5879020690918,42.18988037109375,,82.46049364168925,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,114739384,1.0,0,1,0,41.984825,,40.25798416137695,,,82.01067738471725,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114915289,1.0,0,1,0,45.663124,,32.83964157104492,,,76.76755432353437,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115109524,1.0,0,1,0,44.01492,,42.06985092163086,,,85.8012204372441,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115116999,1.0,0,1,0,37.934258,,37.52962112426758,,,75.40624452975497,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115365096,1.0,0,1,1,109.07171,,46.65814971923828,66.15071105957031,,138.3513598987631,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,115732698,1.0,0,1,0,54.30507,,32.02715301513672,,,82.14150960164449,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115921613,1.0,0,1,0,42.41273,,37.01011276245117,,,79.03197683864401,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114254590,1.0,0,1,0,51.908493,,30.523935317993164,,,78.95642407768455,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114438990,1.0,0,1,0,34.016174,,36.30373001098633,,,70.26851980015923,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,114655239,1.0,0,1,0,38.588448,,42.95951461791992,,,81.11780900412127,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115729071,1.0,0,1,0,33.056835,,31.01006317138672,,,63.96066705972719,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,115868840,1.0,0,1,0,36.59397,,32.57773208618164,,,68.98209206693828,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116070167,1.0,0,1,0,68.25726,,40.28461837768555,,,102.05171915698176,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116665091,1.0,0,1,0,36.200397,,27.346515655517578,,,62.88129947077556,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117017146,1.0,0,1,0,64.67964,,48.33390808105469,,,110.10936010317836,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117245282,1.0,0,1,0,72.69672,,47.062530517578125,,,116.83102732975264,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117368617,1.0,0,1,0,59.305088,,36.482398986816406,,,92.80509362817216,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117460598,1.0,0,1,0,56.603416,,29.733484268188477,,,81.69627904104559,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117465877,1.0,0,1,0,39.083794,,39.97365951538086,,,76.0689696226593,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116384760,1.0,0,1,0,62.986706,,36.76561737060547,,,95.50666972090761,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116373319,1.0,0,1,0,30.991592,,35.38144302368164,,,65.91941856479116,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116469722,1.0,0,1,0,36.710014,,36.92298126220703,,,73.19462291773465,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116662183,1.0,0,1,0,62.016132,,31.74755096435547,,,88.58278354255773,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116667533,1.0,0,1,1,44.528038,,26.665252685546875,44.70964431762695,,68.89769541138826,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,116859534,1.0,0,1,0,58.172848,,37.296077728271484,,,92.09079270045383,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117066421,1.0,0,1,0,42.358955,,40.86767578125,,,81.69166424615219,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117461442,1.0,0,1,0,38.01532,,39.863731384277344,,,77.85520137560535,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117498726,1.0,0,1,0,34.455357,,25.836191177368164,,,58.93638188041837,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117624935,1.0,0,1,0,41.048306,,42.813812255859375,,,83.71610792415474,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117601658,1.0,0,1,0,46.52649,,48.272491455078125,,,94.72144151212532,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116376910,1.0,0,1,1,79.35632,,48.52310562133789,101.05596923828125,,42.03700769590798,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,116633892,1.0,0,1,0,30.981283,,38.612850189208984,,,63.625766597246866,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116691301,1.0,0,1,0,43.021538,,45.19710159301758,,,85.94445013403009,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116798280,1.0,0,1,0,52.257526,,29.484046936035156,,,78.41514013206763,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117268344,1.0,0,1,0,38.369644,,35.90255355834961,,,73.93639806755296,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117260510,1.0,0,1,0,52.953686,,38.17416000366211,,,86.08993872572867,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117402905,1.0,0,1,0,30.6557,,32.387542724609375,,,62.95151091207359,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116043462,1.0,0,1,7,70.09592,,29.845619201660156,82.79338073730469,,91.12681658847866,False,False,True,7,False,False,False,False,False,,
data_A.1lep.root,data,116148065,1.0,0,1,0,44.01194,,45.177703857421875,,,78.30317552669578,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116811425,1.0,0,1,0,30.690166,,28.636272430419922,,,52.638871877682504,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116913691,1.0,0,1,0,36.875126,,36.70561981201172,,,63.29406763830684,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117029820,1.0,0,1,0,32.24975,,33.37831497192383,,,64.45631158745071,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117305284,1.0,0,1,0,42.324383,,48.72883224487305,,,90.77398823370845,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116195989,1.0,0,1,0,48.560024,,34.61079025268555,,,77.34271185111379,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116225006,1.0,0,1,1,31.33682,,60.39385986328125,34.82071304321289,,86.72046944289923,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,116337593,1.0,0,1,1,55.585217,,43.273624420166016,50.927677154541016,,62.834717729477504,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,116384701,1.0,0,1,0,40.14192,,39.94981384277344,,,79.03859649484798,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116493959,1.0,0,1,1,168.42758,,31.05349349975586,139.42945861816406,,30.883481337879793,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,116589740,1.0,0,1,0,42.98915,,39.069026947021484,,,81.91514640709634,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116823288,1.0,0,1,0,39.637085,,49.87614440917969,,,86.10769550008723,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116880564,1.0,0,1,0,43.845875,,39.316951751708984,,,82.96829396630685,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116999206,1.0,0,1,0,46.802338,,29.022563934326172,,,73.14204578535465,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,117157563,1.0,0,1,0,39.15511,,35.860130310058594,,,74.835455958707,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,116366983,1.0,0,1,0,36.17184,,29.71219253540039,,,65.08313078727475,False,False,True,0,False,False,False,False,False,,
